"Index";"GEOID";"MDGRENT";"MEDAGE";"MHSEVAL";"PERCAP";"PPUNIT";"QAGEDEP";"QASIAN";"QBLACK";"QCVLUN";"QED12LES";"QESL";"QEXTRCT";"QFAM";"QFEMALE";"QFEMLBR";"QFHH";"QHISP";"QMOHO";"QNATAM";"QNOAUTO";"Qdisab";"QPOVTY";"QRENTER";"QRICH200";"QSERV";"QSSBEN";"QUNOCCH";"SOVI";"Qminority";"Qhisplati_imm";"Qpoverty";"QnoDiploma";"Qsenior";"QseniorAlone";"Qalone";"noAC";"ndvi_mean";"ndvi_sd";"HVI";"LATITUDE";"LONGITUDE";"TOTAL_POPULATION"
"221";4013115400;683;27,5;58100;10392;4,05;17,0143149284254;1,67689161554192;4,08997955010225;12,2384937238494;48,0195003046923;33,6486486486486;2,14541120381406;40,7960199004975;51,5746421267894;27,0560190703218;29,635761589404;84,5398773006135;2,82208588957055;5,48057259713701;17,2185430463576;14,2331288343558;40,2453987730061;53,1456953642384;0;11,9189511323004;25,8278145695364;10,9144542772861;1,01137553621137;89,9795501022495;27,5225225225225;40,2453987730061;48,0195003046923;7,8118609406953;4,80132450331126;7,6158940397351;0,747572816;0,155360279;0,107340427;2,63923357892634;33,410717;-112,074397;2445
"222";4013115500;976;30,1;66200;10936;3,93;19,9243038659097;0;3,40632603406326;9,84793627805938;42,5557809330629;29,3558919560701;0,72289156626506;52,998379254457;50,5271695052717;40,6425702811245;19,5329087048832;83,5360908353609;12,5709651257097;1,54095701540957;3,60934182590234;12,6791024601244;30,4974177765697;35,8811040339703;0;7,06827309236948;27,8131634819533;12,5348189415042;2,86275505271955;87,8615842119492;21,8165627782725;30,4974177765697;42,5557809330629;11,0029737766964;5,4140127388535;7,85562632696391;0,696473552;0,149889691;0,07057623;2,98934789122141;33,399237;-112,138913;3699
"223";4013115600;937;24,3;116900;12918;3,98;22,5471498198771;1,56812884085611;22,3776223776224;10,8672376873662;30,1724137931034;23,5146653296566;0;44,6399120395822;53,1256622165713;48,7687687687688;29,4514767932489;59,2074592074592;0,254291163382072;0;4,72573839662447;13,7741046831956;40,9275486215003;38,7341772151899;0;7,80780780780781;24,0506329113924;7,05882352941176;2,31116351879371;82,1784276329731;16,0691902732514;40,9275486215003;30,1724137931034;7,07777071413435;4,72573839662447;12,4894514767932;0,341968912;0,177209363;0,09426106;1,36676015645916;33,399652;-112,107392;4719
"224";4013115700;925;25;81600;12394;4,32;15,8780521451235;0,59318526693337;7,26996827148572;9,5643294758339;42,2451669595782;24,2484662576687;0;44,9388209121246;49,9517174782729;51,1102747459541;32,4970131421744;85,7773485998069;1,2707182320442;1,20016554007449;7,76583034647551;7,8907435508346;32,1477996125104;54,2413381123059;1,85185185185185;6,2852841550621;17,4432497013142;11,3347457627119;0,860704623487019;93,7370671816802;15,920245398773;32,1477996125104;42,2451669595782;5,82149261967168;1,49342891278375;5,07765830346476;0,534741144;0,215714606;0,115733502;-0,0132729859650419;33,398854;-112,091643;7249
"225";4013115801;695;25;81600;10219;3,58;22,3397224058163;0,903282661379158;8,19563780568407;12,8947368421053;54,6927751519244;36,1746908708235;5,98187311178248;28,0356007628735;51,2447675699493;38,9123867069486;32,4110671936759;82,0445031945362;2,38779571081141;1,32187706543291;36,99604743083;11,9761799735333;48,1793960923623;74,6245059288538;0;9,42598187311178;22,6086956521739;14,4113667117727;1,14493365054108;92,4432694426085;29,1239147592739;48,1793960923623;54,6927751519244;6,08063450099141;1,42292490118577;2,92490118577075;0,502868069;0,182107942;0,101368604;1,19545291887508;33,399744;-112,068768;4539
"226";4013115802;625;31,7;34400;12238;3,47;17,5654030966364;1,17458622530699;12,1462893753337;6,85335298452469;39,0234525182622;33,703920421299;0;44,8034934497817;52,7229044313935;43,9082278481013;25,1851851851852;76,9887880405766;17,0848905499199;1,41484249866524;29,3518518518519;12,2797650827549;38,7278582930757;55,6481481481481;1,01851851851852;8,78164556962025;24,3518518518519;7,84982935153584;5,02675676840117;90,1494927923118;25,9215915740199;38,7278582930757;39,0234525182622;8,80939668980245;3,05555555555556;9,72222222222222;0,549905838;0,192680507;0,100761713;1,64761154800559;33,399628;-112,077627;3746
"227";4013115900;935;27,9;91900;13131;3,79;18,7750828825685;0,697958471470947;17,7281451753621;15,4356479433879;39,2319277108434;20,2411543783356;0,575313807531381;61,5340583858042;47,8276042575467;37,8138075313808;22,5678358702846;69,080439713837;1,64306939346268;1,22142732507416;9,72865651886168;17,7066946338053;35,4599929502996;45,2680344142952;0;8,52510460251046;21,7736598279285;15,2551878855861;0,323554468334649;90,054091781539;13,1448902945246;35,4599929502996;39,2319277108434;7,04938056185657;2,58107213765718;10,9199205823958;0,39958159;0,201249343;0,11741841;0,409199685099702;33,398591;-112,055827;5731
"228";4013116000;941;35,3;116000;20802;2,95;18,4939864040439;6,91999302771483;25,7277322642496;11,8012422360248;24,9705535924617;20,0186046511628;0;73,6595174262735;46,6445877636395;38,5311871227364;9,39907550077042;48,5096740456685;0;4,88059961652432;14,1242937853107;16,8124562631211;22,903956771832;44,9922958397535;5,29019003595275;14,0845070422535;33,025166923472;10,6060606060606;0,387065394570589;83,3885305909012;10,6046511627907;22,903956771832;24,9705535924617;12,1840683283946;6,93374422187981;17,8222907036466;0,443194601;0,188655994;0,096592005;2,02786862230436;33,399162;-112,038195;5737
"229";4013116100;649;24,3;90000;11736;2,94;13,1229235880399;0;26,6057585825028;12,635609444799;31,5610378562314;24,9389499389499;1,75310445580716;25,8524980174465;56,1184939091916;43,754565376187;33,3333333333333;65,8914728682171;0,553709856035437;0,470653377630122;22,7383863080685;8,6655592469546;42,7740863787375;71,4751426242869;0;4,3827611395179;17,7669111654442;12,2944960686204;1,12902782550632;93,5769656699889;15,3235653235653;42,7740863787375;31,5610378562314;3,82059800664452;4,48247758761206;12,1434392828036;0,356423174;0,151038033;0,089605131;1,40448436461163;33,401533;-112,021187;3612
"230";4013116202;1162;26,8;100900;13486;4,24;13,174908264896;0,0873667656823344;8,61436309627818;17,7200902934537;30,9951060358891;19,2844844078822;0;52,3227383863081;44,8890442075834;38,1801554641061;23,6646884272997;76,9701205661366;1,26006300315016;2,77826314869824;3,26409495548961;11,2355617780889;30,7557117750439;35,6824925816024;0;10,0594421582076;18,3234421364985;8,85733603786342;-1,3574865581712;85,741743840643;15,0947005930744;30,7557117750439;30,9951060358891;4,50812510920846;2,00296735905045;11,2759643916914;0,092264017;0,177737577;0,078546343;0,0304701350530882;33,388738;-111,987487;5723
"231";4013116203;1014;29,2;219000;27195;2,67;16,3059163059163;2,76231704803133;11,1935683364255;8,85357548240636;17,0662100456621;13,2715351571332;0,91324200913242;56,347438752784;54,0507111935683;44,4997924449979;18,3920704845815;49,6598639455782;5,25664811379097;2,20573077715935;3,79955947136564;6,72026386312101;26,3863121005978;59,3612334801762;3,68942731277533;7,51349107513491;15,2533039647577;23,0182280627384;0,0254724606207616;67,2644815501958;10,3549626950034;26,3863121005978;17,0662100456621;7,48299319727891;5,2863436123348;13,4911894273128;0,042511445;0,265828221;0,184700922;-1,77331218104004;33,385672;-112,010515;4851
"232";4013116204;1022;33,3;94400;17381;3,3;13,8519924098672;1,16562754133912;9,89428029276227;10,5901820187534;27,7206664303438;31,3535122786979;0;76,6129032258064;54,2152344808891;39,3584207279457;10,5545617173524;67,8774735700732;0,29818378964489;1,73488750338845;7,15563506261181;7,99674708593115;24,6053347849755;36,3148479427549;0;8,1431215299198;22,9874776386404;8,28547990155866;-0,425554320318498;80,6180536730821;22,5585379782981;24,6053347849755;27,7206664303438;8,78286798590404;2,41502683363148;14,8479427549195;0,121183206;0,169975445;0,116698476;0,276681487337804;33,396306;-111,986207;3689
"233";4013116205;946;27,8;77100;17267;2,74;11,4249843063402;0,544046871730488;16,3214061519146;12,6945126945127;16,5712564025309;11,2819353380059;0,469043151969981;42,1917808219178;49,4873404477924;52,7673545966229;18,9793577981651;46,2021343377276;8,11885331659343;5,98451558903536;9,63302752293578;11,9690311780707;38,4615384615385;65,0229357798165;0,974770642201835;9,28705440900563;17,6605504587156;9,44963655244029;2,39215345033678;70,6633186859175;6,91838118923807;38,4615384615385;16,5712564025309;3,97572713956895;2,40825688073395;14,4495412844037;0,00148588400000005;0,167766627;0,079821984;-0,247480591275762;33,381072;-111,985908;4779
"234";4013116300;994;31,8;98600;15820;3,66;17,2014134275618;0,918727915194346;22,4734982332155;15,5294844087681;26,7264208596456;24,5146379044684;1,53508771929825;65,050784856879;51,3356890459364;44,5175438596491;23,7021499737808;64,113074204947;4,35967302452316;1,78091872791519;9,54378605138962;14,4552473548756;26,009739329705;37,9653906659675;0;13,5599415204678;30,256948085999;5,92007893438579;1,50893937469816;89,1024734982332;18,6286594761171;26,009739329705;26,7264208596456;8,93286219081272;4,09019402202412;11,0644992134242;0,330645161;0,180317771;0,087972712;1,04284145309996;33,386931;-112,039841;7075
"235";4013116400;984;29,5;117000;12864;3,69;15,0668073136428;0,316455696202532;11,9549929676512;18,1421198888448;39,4190871369295;27,3035613340871;1,0184287099903;43,8318777292576;49,3143459915612;45,6838021338506;23,514043109079;75,0527426160338;0;5,73136427566807;8,03396472893534;10,9353023909986;33,7366805129131;36,1854996734161;0,522534291312867;7,32298739088264;24,4284781188766;8,70602265951103;0,247480360765956;91,2271448663854;22,7058601846618;33,7366805129131;39,4190871369295;8,36849507735584;4,31090790333116;9,53625081645983;0,3314367;0,200032468;0,099037269;1,16289708799746;33,385229;-112,055734;5688
"236";4013116500;753;28,3;76300;10445;4,38;18,0543534706595;0,103860135018176;3,09849402804224;14,7850732168162;43,2035078669074;29,6919839295963;0,554323725055432;59,7368421052632;47,0140211182275;42,350332594235;18,7405159332322;91,6738791760429;2,14644279037563;1,40211182274537;8,80121396054628;10,2821533667994;35,6547412295936;33,6115326251897;0;7,59423503325942;26,3277693474962;10,7650643195667;0,26304278249914;95,2224337891639;22,2881193801416;35,6547412295936;43,2035078669074;8,53384109399342;6,29742033383915;9,55993930197269;0,461734694;0,222497855;0,133115143;1,29521749125325;33,385372;-112,075686;5777
